rowLabel	maxf0	minf0	excursion_size	meanf0	finalf0	mean_intensity	duration	max_velocity	final_velocity	maxf0_loc_ms	maxf0_loc_ratio
p2_to_L2	130.93452964319442	120.70118898188089	1.4088686743162175	125.3368656121261	128.8091144110073	79.531185233035	40.09294251352458	-32.14933164285288	-7.303397784965031	0	0
p1_tee_H1	147.33327852426547	141.89718892375734	0.6508478790536936	144.49433871531227	145.3622075789339	80.7215631729553	50.033341483811	40.05735723441728	8.825966412037003	0	0
p2_tee_H1	150.10711029374804	140.24939473285025	1.175973260007689	143.4483738768935	140.80190521835928	79.69776045805139	79.85453839472711	-12.117078036726692	-7.251332267206964	0	0
p1_tee_H2	140.56220855529313	139.21310169263046	0.1669652577871661	140.01938680748682	140.16525608786878	78.5905990680311	49.70199485146054	-1.6324695614065552	-1.2206616326525985	0	0
p2_tee_H2	141.4008229139113	137.95522474954132	0.4270850357404772	138.26648250742323	138.25243804606657	77.69662682157472	69.47385869898426	-4.409256965104067	0.8109866436632376	0	0
p1_koo_L1	147.90791471576048	146.5997511607577	0.15379920085662135	147.70735556104498	147.8814408714501	81.88350908114464	40.755635778225496	14.199725195816466	-0.25137812269993837	9.898301790030928	0.24286952223965283
p2_koo_L1	140.3067817326849	125.21626775692354	1.9699528546870253	132.82075327776357	135.77577726782778	82.12160164570072	40.424289145875036	-43.54642208049288	-28.417796904493297	0	0
p1_koo_L2	139.3093968593438	138.66183591887162	0.08066169767526343	138.93018895831125	139.11327074343302	80.75357641329049	39.76159588117412	14.539390045162671	-0.783717540064492	0	0
p2_koo_L2	133.14051711553	108.0754925909678	3.6109231795046153	121.31410251837153	118.27997751662203	80.94083505040868	70.24548605676273	-45.52009564477063	-13.346907561522626	0	0
p1_too_H1	150.39241225519459	148.494218783483	0.2199001903396418	149.8284871791578	150.31776499774335	79.2613614809436	39.76159588117412	76.32355585105589	46.34892530490896	4.355279763700537	0.10953483297592255
p2_too_H1	153.1903209595542	145.97224389644677	0.8355728920890195	147.86091583315292	146.67736232385946	80.40262079409825	69.91413942441227	-9.813512627353258	-5.926698556798012	0	0
p1_too_H2	142.65913320405613	140.91394862113307	0.21309223692835655	142.3241970089061	142.5037590039002	79.6777439975344	40.424289145846615	-8.225615091643645	-5.967694289082639	14.181322995710843	0.3508119325128046
p2_too_H2	142.0426755992567	140.0573565731627	0.2436801311471255	140.77931226327578	140.7862018677484	79.1030974090301	70.24548605673431	4.839607605689277	4.21180119989091	0	0
p1_tu_H1	158.29609471005182	156.67659529353782	0.17803176778942031	157.72732487113655	157.92477942048052	82.44820417461062	50.36468811616146	28.92611653902021	1.3772945417301419	0	0
p2_tu_H1	156.3019797094723	151.58381121441784	0.5306443936761953	153.27882263009622	153.32055463999816	77.76312255758299	60.305087086476306	-8.603682580134947	-7.021977603967941	0	0
p1_tu_H2	151.39789987114455	150.160133195674	0.1421202960954453	151.13126543291992	151.13706262867032	78.94332706831158	50.36468811616146	4.436968800818736	4.421632156165814	25.206525969167615	0.5004801362222498
p2_tu_H2	165.5348126955133	158.6819149618141	0.7319632917773831	161.91658467968688	162.78428005021166	83.91046870498758	50.36468811616146	14.385466548342153	1.583301153094549	0	0
